Date,2005,2006,2007,2008,2009,2010,2011,2012
28-Jun,0.023499125,0.006597659,0.01720323,0.059611987,0.021156556,0.006352068,0.023299653,0.030833655
29-Jun,0.024723867,0.012347104,0.014199869,0.053024575,0.024541486,0.007067902,0.026196515,0.0295342
30-Jun,0.025789917,0.014478427,0.008312185,0.043763317,0.022124317,0.002944986,0.023760625,0.029052368
01-Jul,0.02650885,0.023733828,0.011773285,0.033907423,0.024613996,0.006119419,0.024928,0.021616188
02-Jul,0.034047218,0.026008029,0.012273512,0.030975381,0.023250094,0.003614214,0.033679448,0.018485948
03-Jul,0.028426892,0.027256023,0.009654785,0.035736445,0.021156556,0.008629338,0.03865286,0.022047402
04-Jul,0.036227331,0.028534562,0.01270855,0.027749561,0.017578467,0.009801647,0.04147408,0.024251287
05-Jul,0.046465457,0.038009912,0.019211047,0.032324132,0.017899265,0.010351477,0.051619406,0.021259304
06-Jul,0.044415239,0.057870499,0.035169027,0.034548781,0.021019634,0.00974724,0.049156799,0.02395287
07-Jul,0.047337828,0.068981261,0.044984241,0.043528805,0.021707574,0.009638743,0.057865593,0.030751821
08-Jul,0.051554174,0.075276378,0.062098551,0.044824543,0.016007407,0.009262346,0.065963386,0.039602927
09-Jul,0.053592577,0.074562752,0.067522878,0.044115983,0.0173234,0.007809905,0.066760927,0.043356869
10-Jul,0.053251028,0.074088971,0.06642422,0.050894519,0.016193012,0.008577294,0.069871136,0.049469413
11-Jul,0.052796756,0.059335323,0.058014548,0.050770258,0.021985072,0.005708328,0.057433591,0.053947173
12-Jul,0.051104761,0.05807859,0.060637304,0.048553416,0.029652096,0.006352068,0.052450408,0.058569875
13-Jul,0.052117769,0.052201919,0.043809728,0.05264627,0.035949702,0.004329685,0.051309082,0.055574348
14-Jul,0.050992611,0.047397711,0.037453774,0.051767574,0.039612729,0.007609524,0.051723005,0.052238376
15-Jul,0.053364797,0.071511325,0.034206671,0.054165665,0.039960221,0.006540351,0.051205799,0.049176124
16-Jul,0.056234997,0.06582988,0.032729951,0.051517553,0.051380671,0.007609524,0.049666065,0.045139708
17-Jul,0.044736918,0.089250036,0.042647071,0.049411043,0.058537014,0.012356357,0.049564052,0.036588213
18-Jul,0.03968349,0.084623147,0.034847114,0.04892027,0.069646109,0.015173313,0.051102595,0.037818648
19-Jul,0.036829641,0.093470813,0.035276582,0.050027127,0.062914309,0.010185433,0.054549895,0.040325304
20-Jul,0.029823827,0.106459095,0.036576949,0.05531598,0.054866084,0.012297377,0.061144641,0.035114866
21-Jul,0.033071166,0.096431665,0.040244427,0.051018894,0.054866084,0.009801647,0.064604666,0.033158132
22-Jul,0.02889007,0.080618112,0.037233827,0.05570146,0.055553732,0.00644597,0.073034875,0.03720151
23-Jul,0.025522009,0.072209597,0.040244427,0.059480014,0.049199093,0.010351477,0.066760927,0.033749172
24-Jul,0.032297122,0.077438544,0.041381934,0.068983878,0.057835685,0.011424542,0.07103668,0.036850583
25-Jul,0.02889007,0.09293765,0.042185346,0.077988366,0.061271725,0.016852563,0.075771708,0.037641932
26-Jul,0.034047218,0.107031357,0.03441965,0.090637085,0.058637463,0.015363931,0.06779168,0.03861773
27-Jul,0.041554991,0.117606176,0.032625422,0.091102118,0.067514891,0.009262346,0.071974383,0.040779289
28-Jul,0.053364797,0.143306674,0.02864899,0.102532034,0.072889292,0.018050591,0.06802155,0.041509649
29-Jul,0.075611285,0.135091752,0.024216018,0.076385958,0.078416678,0.018660264,0.070103658,0.042429464
30-Jul,0.096243469,0.167658065,0.022923697,0.065391399,0.087571861,0.025056287,0.064943338,0.032404031
31-Jul,0.101829812,0.156278702,0.035599994,0.072222446,0.085247598,0.025586643,0.059934353,0.034344146
01-Aug,0.099023597,0.190895777,0.029851537,0.065391399,0.080669843,0.034159571,0.057433591,0.031822047
02-Aug,0.099023597,0.194791301,0.033570757,0.078720913,0.078416678,0.028295734,0.057218051,0.038528632
03-Aug,0.093489682,0.219028222,0.030867963,0.067316725,0.080669843,0.034665363,0.072680722,0.037730251
04-Aug,0.096243469,0.219028222,0.039343128,0.077258429,0.069646109,0.04048613,0.076973537,0.037641932
05-Aug,0.08940896,0.231703536,0.042531461,0.081677083,0.078416678,0.044292421,0.088109689,0.05144144
06-Aug,0.094863267,0.194791301,0.061034513,0.09580206,0.077299098,0.037319483,0.090661421,0.05598399
07-Aug,0.096243469,0.179455285,0.06960128,0.100913908,0.080669843,0.034919228,0.094540695,0.064737173
08-Aug,0.099023597,0.194791301,0.086316918,0.112444891,0.070721013,0.031833674,0.09848143,0.065171055
09-Aug,0.097630256,0.198727898,0.088291628,0.124444718,0.081805385,0.027356237,0.09716106,0.070238833
10-Aug,0.107519534,0.148017635,0.094160673,0.131507905,0.078416678,0.028848852,0.094540695,0.06823874
11-Aug,0.116243862,0.156627995,0.085712738,0.131507905,0.078416678,0.023562433,0.09848143,0.069124977
12-Aug,0.120689797,0.174242505,0.086165722,0.124444718,0.077299098,0.026120852,0.102483026,0.067797242
13-Aug,0.134354352,0.17387323,0.087986721,0.122702188,0.091102045,0.033072597,0.09848143,0.063980517
14-Aug,0.140581477,0.194791301,0.084509227,0.122702188,0.08874277,0.041022578,0.089382094,0.063980517
15-Aug,0.146901308,0.249183483,0.083909901,0.115826081,0.091102045,0.045308831,0.109286037,0.06014248
16-Aug,0.142152798,0.281372929,0.100172282,0.119245268,0.094684318,0.048976523,0.106544905,0.059511551
17-Aug,0.137456238,0.300684372,0.101777714,0.126196585,0.086406797,0.059843124,0.119086729,0.059616531
18-Aug,0.125190636,0.336091938,0.109949504,0.133296815,0.076187547,0.062624366,0.121945358,0.061837206
19-Aug,0.128221364,0.310591104,0.12006923,0.127957759,0.076187547,0.058519755,0.120512822,0.062798283
20-Aug,0.113310752,0.295793803,0.123517334,0.120969027,0.080669843,0.052938102,0.135125139,0.061411859
21-Aug,0.123684298,0.310591104,0.135875523,0.136902165,0.068577394,0.057912449,0.14881271,0.065823927
22-Aug,0.125190636,0.281372929,0.14867687,0.146074774,0.064990379,0.048690879,0.142667422,0.064088405
23-Aug,0.148495589,0.281372929,0.14682134,0.161216926,0.067514891,0.048690879,0.158214082,0.06333463
24-Aug,0.146901308,0.281372929,0.134082705,0.17294297,0.069646109,0.046520347,0.166214667,0.070238833
25-Aug,0.164747904,0.267327664,0.123517334,0.180933302,0.085247598,0.04586661,0.162996442,0.087737803
26-Aug,0.168064878,0.286138112,0.125255278,0.178922853,0.078416678,0.049741077,0.156632013,0.07362055
27-Aug,0.176452454,0.286138112,0.105017612,0.163149465,0.092290374,0.053625125,0.155055994,0.077061957
28-Aug,0.176452454,0.281372929,0.093224448,0.159293165,0.099540847,0.061795716,0.156632013,0.081742208
29-Aug,0.179845167,0.325765631,0.092446982,0.144222167,0.089919505,0.062520575,0.141146527,0.077061957
30-Aug,0.173081203,0.362644211,0.085411253,0.142378575,0.09710119,0.065554718,0.138123363,0.075908231
31-Aug,0.169731556,0.418916876,0.092446982,0.131507905,0.093484471,0.085125718,0.135125139,0.07362055
01-Sep,0.161452897,0.442613417,0.101777714,0.122702188,0.085247598,0.085125718,0.141146527,0.07362055
02-Sep,0.161452897,0.460832654,0.108295981,0.136902165,0.089919505,0.090969551,0.132151987,0.080562391
03-Sep,0.150095558,0.45471697,0.106652005,0.126196585,0.082946871,0.101823495,0.147267163,0.081742208
04-Sep,0.145312735,0.407323481,0.123517334,0.135094912,0.076187547,0.089790008,0.159802186,0.087737803
05-Sep,0.146901308,0.390251401,0.144974687,0.157378207,0.082946871,0.085125718,0.167832732,0.093892239
06-Sep,0.140581477,0.390251401,0.134082705,0.174927663,0.075082047,0.079418252,0.167832732,0.098928388
07-Sep,0.145312735,0.281372929,0.134082705,0.176920965,0.071802082,0.077174094,0.164602565,0.101483556
08-Sep,0.156551904,0.29094506,0.114967013,0.178922853,0.070721013,0.066824794,0.159802186,0.102770345
09-Sep,0.164747904,0.310591104,0.114967013,0.174927663,0.081805385,0.071662478,0.156632013,0.109295595
10-Sep,0.166403655,0.281372929,0.101777714,0.1870158,0.071802082,0.065238526,0.147267163,0.111947963
11-Sep,0.174764137,0.267327664,0.094004388,0.170966909,0.095889897,0.073850064,0.151922164,0.106667308
12-Sep,0.188419955,0.315607327,0.096674624,0.168999504,0.105738755,0.071662478,0.139631836,0.101483556
13-Sep,0.183259206,0.362644211,0.103392836,0.157378207,0.110797557,0.079418252,0.151922164,0.105362239
14-Sep,0.17140367,0.401590412,0.100172282,0.140544025,0.114649586,0.083973225,0.144194503,0.091411575
