Date,2005,2006,2007,2008,2009,2010,2011,2012
12-Jun,0.008089277,0.011698829,NaN,0.07156076,0.01688654,0.003040751,0.024010052,0.030885046
13-Jun,0.009253376,0.010384217,NaN,0.073645518,0.021028233,0.004405807,0.013679138,0.033484324
14-Jun,0.009968856,0.011074294,NaN,0.068528415,0.021081693,0.004672084,0.022712784,0.031689303
15-Jun,0.009872747,0.011541726,NaN,0.077432562,0.020868095,0.006693455,0.018766721,0.029063297
16-Jun,0.007860898,0.011777621,NaN,0.064713595,0.02076154,0.005819963,0.023916302,0.028051107
17-Jun,0.008273068,0.013141166,NaN,0.069214913,0.020336952,0.01050131,0.022530142,0.024352114
18-Jun,0.006654771,0.01130728,NaN,0.067843504,0.022431265,0.019535564,0.028502222,0.024647078
19-Jun,0.00661101,0.016959318,NaN,0.071976602,0.024697756,0.015276661,0.028705469,0.027434575
20-Jun,0.008089277,0.016695763,NaN,0.077432562,0.022159356,0.014271935,0.031195621,0.027128136
21-Jun,0.008227031,0.013633063,NaN,0.0798393,0.020389882,0.010071118,0.034329933,0.024058413
22-Jun,0.008970695,0.011856572,NaN,0.091974368,0.020020237,0.01050131,0.046175082,0.026746808
23-Jun,0.008830124,0.009337914,NaN,0.093445048,0.019027174,0.011474981,0.04770322,0.031608547
24-Jun,0.007634052,0.008972471,NaN,0.091680881,0.024083299,0.00922604,0.049775935,0.030805024
25-Jun,0.01294798,0.011385267,NaN,0.098187103,0.024529719,0.009881543,0.0536348,0.036411585
26-Jun,0.014240521,0.012014952,NaN,0.098187103,0.025203916,0.009505431,0.045043871,0.033237486
27-Jun,0.020926076,0.012897276,NaN,0.098038096,0.026396788,0.008447256,0.042697816,0.031770131
28-Jun,0.019227776,0.016172415,NaN,0.0949211,0.027316613,0.008628769,0.035554476,0.035314165
29-Jun,0.018892169,0.021057846,NaN,0.092561992,0.026625861,0.007556137,0.033342596,0.036157277
30-Jun,0.020868931,0.017490152,NaN,0.081976932,0.027838128,0.006820985,0.038759448,0.036496494
01-Jul,0.02225032,0.02077638,NaN,0.080692785,0.028070855,0.007337743,0.040171489,0.031770131
02-Jul,0.022424431,0.026919387,NaN,0.078138656,0.027838128,0.00858329,0.043309654,0.032337974
03-Jul,0.026272066,0.026717107,NaN,0.07225414,0.028538041,0.011524293,0.067337789,0.022251666
04-Jul,0.026332351,0.02834816,NaN,0.077714822,0.026970577,0.01411505,0.066290794,0.026443128
05-Jul,0.031381549,0.03849374,NaN,0.07785604,0.027028158,0.014010729,0.073932812,0.026899109
06-Jul,0.03245354,0.055218909,NaN,0.079555272,0.026454001,0.014429304,0.069150008,0.034394926
07-Jul,0.03372532,0.065819701,NaN,0.08571278,0.021564656,0.012371522,0.080318726,0.041450905
08-Jul,0.034686553,0.067952673,NaN,0.084127534,0.020868095,0.015597874,0.097863613,0.046162606
09-Jul,0.037672822,0.067684929,NaN,0.089340829,0.022649504,0.012270981,0.101452595,0.054733398
10-Jul,0.038527043,0.063182611,NaN,0.095364956,0.026168307,0.010839349,0.089149631,0.054439429
11-Jul,0.038527043,0.060707798,NaN,0.098038096,0.025147524,0.005536505,0.07950732,0.057903833
12-Jul,0.040115659,0.057242897,NaN,0.088321475,0.028538041,0.006440424,0.068392252,0.061852668
13-Jul,0.038461176,0.055218909,NaN,0.103284205,0.035250745,0.007512315,0.069150008,0.063913342
14-Jul,0.036888287,0.059546003,NaN,0.096847925,0.036064116,0.007732132,0.069302016,0.0587063
15-Jul,0.037345466,0.066750346,NaN,0.099231618,0.040212717,0.009928842,0.068998153,0.054733398
16-Jul,0.036562534,0.060190608,NaN,0.094625462,0.043228739,0.010118668,0.071909383,0.052397434
17-Jul,0.036497464,0.070241334,NaN,0.097145152,0.049313712,0.013647315,0.070370324,0.050097858
18-Jul,0.033470057,0.070376673,NaN,0.099082245,0.05420825,0.014587152,0.082775441,0.043693679
19-Jul,0.029263072,0.072552759,NaN,0.08875801,0.05279574,0.017066077,0.080807371,0.045242577
20-Jul,0.027058259,0.076825366,NaN,0.091827597,0.051394425,0.018796291,0.084099464,0.043241774
21-Jul,0.025730957,0.077521381,NaN,0.095661126,0.050004427,0.019707292,0.087451339,0.045885907
22-Jul,0.022773596,0.069970893,NaN,0.100128945,0.051394425,0.016956064,0.097863613,0.04234298
