Date,2005,2006,2007,2008,2009,2010,2011,2012
15-Sep,0.380125007,0.232661567,0.092620778,0.170634813,0.316540337,0.181291258,0.13802013,0.104976956
16-Sep,0.387898573,0.227888457,0.093483003,0.17097708,0.313470071,0.179589237,0.14015048,0.108618871
17-Sep,0.419797348,0.220820115,0.093483003,0.171658073,0.316540337,0.177893178,0.141220523,0.110458201
18-Sep,0.440388452,0.216168794,0.093483003,0.172334413,0.316540337,0.176203094,0.142293806,0.111382441
19-Sep,0.448765983,0.211566217,0.094348384,0.173006179,0.316540337,0.177893178,0.142293806,0.110458201
20-Sep,0.444567135,0.211566217,0.095216915,0.174005427,0.313470071,0.179589237,0.144450068,0.108618871
21-Sep,0.440388452,0.209283212,0.096963402,0.174005427,0.310413867,0.181291258,0.146619227,0.107703791
22-Sep,0.448765983,0.211566217,0.097841347,0.174336307,0.310413867,0.181291258,0.148801242,0.107703791
23-Sep,0.448765983,0.213861411,0.099606608,0.174666101,0.310413867,0.184713123,0.150996077,0.107703791
24-Sep,0.444567135,0.216168794,0.100493914,0.174994819,0.304343681,0.18643294,0.155424051,0.108618871
25-Sep,0.43209156,0.216168794,0.101384328,0.175322469,0.298329844,0.18643294,0.159902848,0.108618871
26-Sep,0.407684385,0.213861411,0.101384328,0.175649061,0.298329844,0.188158659,0.16557237,0.10953701
27-Sep,0.387898573,0.211566217,0.102277844,0.175649061,0.298329844,0.18643294,0.171320288,0.110458201
28-Sep,0.403686988,0.209283212,0.103174459,0.175649061,0.298329844,0.18643294,0.175974704,0.111382441
29-Sep,0.395752554,0.209283212,0.103174459,0.175649061,0.301329714,0.18643294,0.177146061,0.111382441
30-Sep,0.43209156,0.209283212,0.104074164,0.175649061,0.310413867,0.18643294,0.175974704,0.111382441
01-Oct,0.452984998,0.209283212,0.104074164,0.175322469,0.319624656,0.184713123,0.173641285,0.110458201
02-Oct,0.448765983,0.211566217,0.104074164,0.175322469,0.328961858,0.184713123,0.171320288,0.108618871
03-Oct,0.448765983,0.213861411,0.103174459,0.174994819,0.338425252,0.184713123,0.167862161,0.106791775
04-Oct,0.444567135,0.218488363,0.102277844,0.174666101,0.348014623,0.182999225,0.163295123,0.104976956
05-Oct,0.403686988,0.220820115,0.102277844,0.174666101,0.354477419,0.184713123,0.161030455,0.104074164
06-Oct,0.380125007,0.225520164,0.103174459,0.174666101,0.360996048,0.188158659,0.159902848,0.104976956
07-Oct,0.380125007,0.232661567,0.104976956,0.174666101,0.370878543,0.191627754,0.161030455,0.104976956
08-Oct,0.37626837,0.235066381,0.107703791,0.174005427,0.380886319,0.195120295,0.162161214,0.105882828
09-Oct,0.368615362,0.242353837,0.10953701,0.174005427,0.387627671,0.198636174,0.164432176,0.106791775
10-Oct,0.361042681,0.252240733,0.112309723,0.174005427,0.387627671,0.202175283,0.16557237,0.106791775
11-Oct,0.368615362,0.259783557,0.114173393,0.173673452,0.387627671,0.207527274,0.164432176,0.106791775
12-Oct,0.361042681,0.264872864,0.116991586,0.173340372,0.380886319,0.212930946,0.163295123,0.104976956
13-Oct,0.349834194,0.270010761,0.118885447,0.173006179,0.374200558,0.211124001,0.162161214,0.101384328
14-Oct,0.349834194,0.272597926,0.121748735,0.172334413,0.36427628,0.207527274,0.159902848,0.097841347
15-Oct,0.349834194,0.272597926,0.122709143,0.17199682,0.354477419,0.207527274,0.158778401,0.095216915
16-Oct,0.342462171,0.272597926,0.122709143,0.171658073,0.344804182,0.205737518,0.156538997,0.093483003
17-Oct,0.338806236,0.270010761,0.122709143,0.171318164,0.33525678,0.205737518,0.155424051,0.090905821
18-Oct,0.331554496,0.270010761,0.121748735,0.17097708,0.325835425,0.203953517,0.155424051,0.088357211
19-Oct,0.327958681,0.257257129,0.120791312,0.170634813,0.319624656,0.203953517,0.156538997,0.083346388
20-Oct,0.320827139,0.247272964,0.120791312,0.17029135,0.310413867,0.205737518,0.157657115,0.08088453
21-Oct,0.313775681,0.244807319,0.119836881,0.169946681,0.307371734,0.209322773,0.155424051,0.07845195
22-Oct,0.306804268,0.244807319,0.119836881,0.169253683,0.304343681,0.212930946,0.154312281,0.076048835
23-Oct,0.299912861,0.242353837,0.115109771,0.168905331,0.298329844,0.214743595,0.150996077,0.074463223
24-Oct,0.296497147,0.239912518,0.111382441,0.168555728,0.295344078,0.216561936,0.14770863,0.072109647
25-Oct,0.286369906,0.237483366,0.10953701,0.167499299,0.292372425,0.214743595,0.145533038,0.069018232
26-Oct,0.279718277,0.232661567,0.108618871,0.166788541,0.292372425,0.211124001,0.143370322,0.066734954
27-Oct,0.276422407,0.227888457,0.106791775,0.166431184,0.292372425,0.205737518,0.14015048,0.065980624
28-Oct,0.269890531,0.220820115,0.104074164,0.166072491,0.289414894,0.200402832,0.135902796,0.065229688
29-Oct,0.263438436,0.216168794,0.102277844,0.16571245,0.27772616,0.195120295,0.132751292,0.063738034
30-Oct,0.257066083,0.211566217,0.099606608,0.164988267,0.269108318,0.188158659,0.13066668,0.062997332
31-Oct,0.250773427,0.204753781,0.096963402,0.164624099,0.26061821,0.182999225,0.12859523,0.062260057
01-Nov,0.247656972,0.200273136,0.094348384,0.164258529,0.252256083,0.176203094,0.126536986,0.061526218
02-Nov,0.241483782,0.195841293,0.092620778,0.164258529,0.246752558,0.171168842,0.12449199,0.061526218
03-Nov,0.238427036,0.193643678,0.091761716,0.164258529,0.238604298,0.169502808,0.121449433,0.061526218
04-Nov,0.232373213,0.191458269,0.090053102,0.165351046,0.23591679,0.166188908,0.119437752,0.059345405
05-Nov,0.232373213,0.187124082,0.089203563,0.16571245,0.230584704,0.162899334,0.118436936,0.058625397
06-Nov,0.226398912,0.184975308,0.088357211,0.166072491,0.233243589,0.159634211,0.114467299,0.057195829
07-Nov,0.223441569,0.180714408,0.087514052,0.166072491,0.238604298,0.158010859,0.111525544,0.055780251
08-Nov,0.220504089,0.178602288,0.086674094,0.166072491,0.233243589,0.156393669,0.109581356,0.055077732
09-Nov,0.214688698,0.174414716,0.085837341,0.166072491,0.225309921,0.156393669,0.109581356,0.054378738
10-Nov,0.211810775,0.17233927,0.084173482,0.166072491,0.217505365,0.151579229,0.109581356,0.052991364
11-Nov,0.208952692,0.168225067,0.083346388,0.166072491,0.212374193,0.148400713,0.112502739,0.054378738
12-Nov,0.208952692,0.170276052,0.082522527,0.166072491,0.20730061,0.145247246,0.112502739,0.055780251
13-Nov,0.206114444,0.17233927,0.081701906,0.16571245,0.204785441,0.142118965,0.111525544,0.052991364
14-Nov,0.206114444,0.164159799,0.08088453,0.16571245,0.204785441,0.139016014,0.109581356,0.051618206
15-Nov,0.206114444,0.160143486,0.08088453,0.166072491,0.199798399,0.135938537,0.107650811,0.050936982
16-Nov,0.203296024,0.156176146,0.08088453,0.166072491,0.197326549,0.129860599,0.104780679,0.050259342
17-Nov,0.200497428,0.150317003,0.080070408,0.16571245,0.194869159,0.128357271,0.101941523,0.049585295
18-Nov,0.200497428,0.1426764,0.079259545,0.164988267,0.194869159,0.123886371,0.100066047,0.048248023
19-Nov,0.171019422,0.138929681,0.07845195,0.164624099,0.189997809,0.125370137,0.099133517,0.048248023
20-Nov,0.13695664,0.135232044,0.077647628,0.164258529,0.18758387,0.128357271,0.099133517,0.046925249
21-Nov,0.132405418,0.129777663,0.076846587,0.163523123,0.180429131,0.132886682,0.097278905,0.046269324
22-Nov,0.132405418,0.126202823,0.076048835,0.162781937,0.173405251,0.132886682,0.095438271,0.044323533
23-Nov,0.12793275,0.117480828,0.075254377,0.161659055,0.171093091,0.134409397,0.093611667,0.044323533
24-Nov,0.125725854,0.115773326,0.075254377,0.160902886,0.173405251,0.128357271,0.092703644,0.041780847
25-Nov,0.125725854,0.115773326,0.075254377,0.16052248,0.168795518,0.128357271,0.091799149,0.041780847
26-Nov,0.123538575,0.110724666,0.073675378,0.15975694,0.164244179,0.125370137,0.090000774,0.041154485
27-Nov,0.119222834,0.110724666,0.076846587,0.15975694,0.159751331,0.118017122,0.089106908,0.039913013
28-Nov,0.117094358,0.107420458,0.073675378,0.15975694,0.146624718,0.118017122,0.086446681,0.039297927
29-Nov,0.117094358,0.099375591,0.073675378,0.159371772,0.14236683,0.116566367,0.084691079,0.038079118
30-Nov,0.11082641,0.099375591,0.07289085,0.159371772,0.13198046,0.115122276,0.083818665,0.0362795
01-Dec,0.106745603,0.094696667,0.069786061,0.159371772,0.129947583,0.110830211,0.082949854,0.0362795
02-Dec,0.104734522,0.091639101,0.069018232,0.158984984,0.121964526,0.105202099,0.081223065,0.036875543
03-Dec,0.104734522,0.088630937,0.067492671,0.158984984,0.116133509,0.102429015,0.077813049,0.035392653
04-Dec,0.100770966,0.088630937,0.065229688,0.159371772,0.114219681,0.099683496,0.076969666,0.033818285
05-Dec,0.100770966,0.084211378,0.062997332,0.158206471,0.1123208,0.096965737,0.073632863,0.035687304
06-Dec,0.098818475,0.082762922,0.061526218,0.157421256,0.114219681,0.098321135,0.073632863,0.03376052
07-Dec,0.098818475,0.078491787,0.058625397,0.156629188,0.1123208,0.09561733,0.070355227,0.03136983
08-Dec,0.094972024,0.077092832,0.056486287,0.155427894,0.108567941,0.092941585,0.067936159,0.029158012
09-Dec,0.093078047,0.075706262,0.053683279,0.154210276,0.104875055,0.090294108,0.067137308,0.02812991
10-Dec,0.091203558,0.074332079,0.052303003,0.153389175,0.101242266,0.090294108,0.065550921,0.027648019
11-Dec,0.091203558,0.074332079,0.050936982,0.15297575,0.097669705,0.087675108,0.062423657,0.027063523
12-Dec,0.088795843,0.072970287,0.050259342,0.153389175,0.092424074,0.086376356,0.061651377,0.025649879
13-Dec,0.086239712,0.071620889,0.047584818,0.149596197,0.088325653,0.085084805,0.058600697,0.025443006
14-Dec,0.08533605,0.070283891,0.046925249,0.14829409,0.087651078,0.083800483,0.059357582,0.02554636
15-Dec,0.082477006,0.066347321,0.044968455,0.147855618,0.084314677,0.079991184,0.058600697,0.025133941
16-Dec,0.079667719,0.062020937,0.044968455,0.146526479,0.080068418,0.074278953,0.055611997,0.025288287
17-Dec,0.080365378,0.062396901,0.043682299,0.145628636,0.07703065,0.073301609,0.054874584,0.024673149
18-Dec,0.080365378,0.059175711,0.042410945,0.145628636,0.076556051,0.068368558,0.053411546,0.025339819
19-Dec,0.077421785,0.056396268,0.041154485,0.145176092,0.075140524,0.067420933,0.050532927,0.024877529
20-Dec,0.079146514,0.056038584,0.039913013,0.146078754,0.071426531,0.063679748,0.048415841,0.024775256
21-Dec,0.080190672,0.054384207,0.038079118,0.144721088,0.072346736,0.061724621,0.047718185,0.02611776
22-Dec,0.080540278,0.050921309,0.03747542,0.141464153,0.069150248,0.057994344,0.04496807,0.024724182
23-Dec,0.078800015,0.05114868,0.035687304,0.13954313,0.069300922,0.054897376,0.043617491,0.023111914
24-Dec,0.0765667,0.050016811,0.035687304,0.13954313,0.070663923,0.057436699,0.042948366,0.022321976
25-Dec,0.077079169,0.048453142,0.03439808,0.137575107,0.072192985,0.057436699,0.040313261,0.020442339
26-Dec,0.073863021,0.047680476,0.034806253,0.135964789,0.067503002,0.052078439,0.040965801,0.019087364
27-Dec,0.070226505,0.043908884,0.032898739,0.134008513,0.063683781,0.051435767,0.040965801,0.018857473
28-Dec,0.068604538,0.043487587,0.030421998,0.135403532,0.060392483,0.051542673,0.040965801,0.018401002
29-Dec,0.066049654,0.043803372,0.029376311,0.1343726,0.056770853,0.050477318,0.0396649,0.017014225
30-Dec,0.064477999,0.041308581,0.028237443,0.133537866,0.059266933,0.050265239,0.037681698,0.016882308
31-Dec,0.059728679,0.039184725,0.027275495,0.131947872,0.051405078,0.045683961,0.037871847,0.017014225
