Date,2005,2006,2007,2008,2009,2010,2011,2012
16-Sep,0.07066299,0.095910889,0.041438759,0.072045574,0.094637194,0.036988188,0.269181648,0.120290194
17-Sep,0.070927939,0.094371152,0.041532419,0.072908255,0.095485295,0.036631123,0.274464958,0.124541962
18-Sep,0.071989217,0.093349349,0.041438759,0.074293127,0.096122352,0.036512322,0.278018754,0.127418689
19-Sep,0.073319128,0.092585468,0.041438759,0.075509476,0.09718597,0.036750034,0.280700711,0.127418689
20-Sep,0.073585549,0.092585468,0.041626103,0.076555435,0.09718597,0.037226781,0.286107398,0.125497117
21-Sep,0.072786725,0.093604447,0.042001078,0.076904776,0.096760245,0.037585495,0.296168113,0.12359056
22-Sep,0.072919771,0.09462719,0.042376433,0.07725446,0.096760245,0.03806531,0.303606003,0.123116266
23-Sep,0.073585549,0.095653681,0.043034209,0.07742943,0.096122352,0.038788291,0.31209581,0.122170491
24-Sep,0.074118824,0.096426003,0.043504748,0.077779625,0.09527313,0.039151239,0.323617424,0.123116266
25-Sep,0.074252233,0.095910889,0.04416447,0.078832249,0.094213707,0.039515154,0.341334237,0.124065792
26-Sep,0.073852114,0.09462719,0.044636386,0.079359702,0.093579181,0.040001872,0.359574954,0.126456026
27-Sep,0.072653715,0.092839859,0.045203431,0.080416875,0.092945507,0.040001872,0.379400635,0.127901429
28-Sep,0.07345232,0.092077394,0.04558191,0.080946589,0.092734471,0.039880032,0.391148272,0.128869725
29-Sep,0.073852114,0.092331313,0.045676586,0.081477052,0.092312686,0.040001872,0.398727361,0.130329214
30-Sep,0.073718813,0.092585468,0.045866003,0.082185496,0.093790596,0.040001872,0.39981666,0.131306903
01-Oct,0.073985451,0.093094487,0.045866003,0.082362813,0.09633489,0.040001872,0.397639706,0.131306903
02-Oct,0.073985451,0.094115349,0.045771283,0.082540212,0.098465359,0.039880032,0.393305515,0.129355282
03-Oct,0.074252233,0.095139968,0.045771283,0.082185496,0.100819455,0.040001872,0.38792471,0.127418689
04-Oct,0.074118824,0.096426003,0.045676586,0.081477052,0.103400023,0.039758299,0.380460415,0.12501907
05-Oct,0.072919771,0.09823623,0.045676586,0.081123327,0.105776804,0.040490292,0.377285979,0.124065792
06-Oct,0.07345232,0.100318948,0.045771283,0.080769935,0.108164204,0.041595421,0.376231102,0.124065792
07-Oct,0.07345232,0.103206696,0.046055509,0.080769935,0.110780585,0.042833282,0.379400635,0.124065792
08-Oct,0.073985451,0.104263635,0.04652966,0.08024047,0.112970298,0.043705944,0.381521832,0.12501907
09-Oct,0.074118824,0.106388402,0.047004359,0.079887911,0.114948253,0.044709419,0.384715901,0.124541962
10-Oct,0.073852114,0.109333515,0.04766985,0.079887911,0.116491341,0.045466293,0.386853469,0.12501907
11-Oct,0.071723675,0.110681162,0.048336395,0.079711757,0.11693297,0.046099793,0.386853469,0.12501907
12-Oct,0.06973685,0.113393141,0.049099436,0.079535688,0.116491341,0.047246396,0.386853469,0.12359056
13-Oct,0.06907645,0.114757429,0.049959464,0.079007982,0.116050043,0.046990898,0.383649574,0.120290194
14-Oct,0.068944484,0.115852823,0.050725345,0.0786566,0.114728145,0.046608397,0.379400635,0.116114346
15-Oct,0.068944484,0.117227002,0.05187662,0.078481035,0.112970298,0.046099793,0.37517786,0.112918903
16-Oct,0.068680665,0.117227002,0.05254954,0.078305556,0.111874381,0.045592792,0.370981219,0.110664514
17-Oct,0.068285222,0.117778206,0.053319788,0.07813016,0.11012533,0.045592792,0.366810681,0.107106107
18-Oct,0.067758501,0.116676673,0.054284371,0.077779625,0.108817137,0.045466293,0.36785087,0.102742168
19-Oct,0.067100965,0.115852823,0.054864056,0.076904776,0.107077715,0.045719391,0.369936139,0.095953894
20-Oct,0.066444396,0.11448413,0.055057439,0.076380894,0.105560292,0.046481096,0.372027931,0.091832312
21-Oct,0.065526838,0.113665557,0.053898303,0.075509476,0.104047175,0.047630385,0.370981219,0.087803737
22-Oct,0.064349957,0.112577219,0.053223438,0.074293127,0.102753672,0.048787678,0.368892689,0.083868048
23-Oct,0.063697526,0.111492425,0.054091298,0.073253946,0.101034009,0.049823035,0.363699888,0.081168267
24-Oct,0.062655727,0.110141433,0.054187825,0.073426923,0.099534038,0.050212896,0.354455368,0.07701749
25-Oct,0.061357136,0.109064655,0.053898303,0.071873304,0.099106292,0.049952891,0.349376369,0.072617066
26-Oct,0.060062665,0.106921853,0.053416158,0.070155515,0.098465359,0.049563612,0.343335058,0.068700214
27-Oct,0.058643579,0.104528438,0.053030797,0.069129163,0.098251898,0.048916756,0.334382274,0.067303584
28-Oct,0.057357965,0.101103767,0.052261026,0.06827637,0.09718597,0.048401029,0.323617424,0.065921703
29-Oct,0.05594878,0.098495761,0.051492537,0.067425867,0.094637194,0.046990898,0.314000038,0.063538875
30-Oct,0.054544913,0.095910889,0.050437985,0.066408309,0.092523531,0.045339894,0.303606003,0.06253147
31-Oct,0.053400316,0.092585468,0.049003982,0.065225394,0.090629366,0.04358097,0.294324578,0.056660764
01-Nov,0.052132858,0.09005457,0.047765007,0.064047086,0.088533896,0.042089316,0.2824966,0.056979109
02-Nov,0.050996092,0.087547487,0.047004359,0.063375854,0.086656324,0.0413491,0.268306618,0.053836913
03-Nov,0.049988819,0.085311655,0.046339934,0.062538965,0.085201529,0.040980407,0.25622143,0.050486282
04-Nov,0.049109951,0.083586237,0.045487257,0.063208284,0.084579542,0.040123818,0.243614084,0.053836913
05-Nov,0.048608798,0.08138542,0.044825311,0.063375854,0.083544909,0.039393742,0.23297169,0.044959269
06-Nov,0.04773365,0.079204536,0.044353169,0.063711279,0.083131764,0.038788291,0.221804039,0.044959269
07-Nov,0.046736429,0.077282849,0.043787348,0.063711279,0.083131764,0.038185536,0.211705154,0.045810057
08-Nov,0.045742397,0.075377178,0.043222355,0.063375854,0.081894767,0.037825184,0.203362848,0.044396633
09-Nov,0.044627985,0.073017809,0.042658196,0.063543519,0.079636543,0.037465814,0.195939624,0.042182512
10-Nov,0.043764099,0.070916163,0.042188708,0.063879135,0.076984002,0.036631123,0.193742405,0.038187864
11-Nov,0.043025659,0.068146426,0.041626103,0.064215132,0.074955795,0.035212851,0.19889059,0.035139102
12-Nov,0.042534421,0.068146426,0.04125151,0.064383272,0.072938395,0.034043311,0.199632146,0.034890924
13-Nov,0.04216655,0.065866963,0.040690343,0.064719838,0.07153274,0.03300047,0.195205694,0.031511335
14-Nov,0.042044034,0.06272006,0.040316717,0.064551508,0.070532032,0.03196699,0.188668814,0.029432129
15-Nov,0.041799162,0.061166236,0.040223372,0.064719838,0.069534127,0.030829812,0.18084623,0.027425842
16-Nov,0.041554506,0.062052523,0.039943483,0.064888262,0.068340374,0.029592664,0.173893485,0.025703572
17-Nov,0.041310066,0.05962564,0.039477495,0.064215132,0.067348721,0.029257792,0.165079801,0.023429136
18-Nov,0.040456244,0.056584573,0.038826159,0.06304081,0.067546822,0.028370166,0.156519035,0.022628915
19-Nov,0.038877771,0.054658198,0.038547392,0.061871186,0.066162543,0.028702107,0.149471795,0.026128755
20-Nov,0.037911148,0.053175571,0.038083288,0.061371368,0.06498056,0.029369295,0.145703425,0.026342692
21-Nov,0.035630342,0.050873743,0.037712465,0.059380899,0.063215552,0.027162583,0.140150506,0.027425842
22-Nov,0.035272178,0.047790867,0.037342054,0.057897404,0.061265817,0.024157988,0.134716713,0.026557526
23-Nov,0.033845025,0.046374627,0.036972059,0.056422059,0.059135218,0.025112714,0.130572468,0.024449538
24-Nov,0.033489632,0.045371878,0.036787218,0.055443082,0.05759515,0.023318315,0.127656096,0.022038131
25-Nov,0.033134805,0.0435857,0.036879626,0.054630102,0.055300295,0.024157988,0.124204494,0.020880662
26-Nov,0.033726498,0.042799657,0.036694838,0.05365796,0.054349597,0.023947273,0.120243675,0.019940621
27-Nov,0.034319756,0.042018464,0.034669211,0.054467818,0.049273428,0.023422807,0.116353752,0.019387282
28-Nov,0.03289857,0.040663131,0.030387165,0.053173305,0.04760363,0.022383941,0.111456199,0.017253913
29-Nov,0.032073764,0.039132676,0.029935468,0.0499668,0.045761816,0.021972199,0.104587051,0.016740535
30-Nov,0.030784083,0.037247718,0.029304389,0.050285507,0.04176159,0.021869606,0.098460165,0.01623513
01-Dec,0.02903849,0.036131928,0.02795728,0.050126099,0.04032521,0.021053847,0.098460165,0.015737689
02-Dec,0.027653248,0.033393135,0.028046863,0.048538057,0.039789149,0.019847055,0.094488966,0.015737689
03-Dec,0.028575613,0.030903573,0.028674845,0.0493307,0.034335562,0.019152607,0.086349334,0.014766674
04-Dec,0.026392535,0.030728253,0.026172558,0.047905943,0.035902376,0.018172956,0.09060802,0.016740535
05-Dec,0.027079101,0.027125473,0.025728487,0.047118324,0.034682544,0.016826569,0.087285911,0.015737689
06-Dec,0.026849951,0.024322154,0.025551101,0.045707754,0.033816389,0.017304007,0.084954942,0.015573644
07-Dec,0.026164272,0.025958665,0.025373854,0.043068913,0.031755578,0.016352983,0.079502641,0.015573644
08-Dec,0.024574911,0.02662329,0.024137091,0.040616714,0.033816389,0.01644739,0.071697545,0.013218896
09-Dec,0.024801041,0.026124289,0.022208139,0.039402365,0.033989273,0.016258731,0.069608411,0.011759097
10-Dec,0.023898404,0.027462019,0.021511298,0.03834638,0.031926327,0.016070699,0.060436236,0.009733713
11-Dec,0.023224765,0.025463936,0.021250636,0.035068607,0.028713722,0.015696521,0.053754711,0.009605677
12-Dec,0.022665632,0.026456602,0.020384393,0.036104667,0.027381627,0.014772244,0.050229012,0.009102245
13-Dec,0.021997404,0.025958665,0.020211638,0.034039105,0.025570826,0.014589329,0.0488557,0.007675426
14-Dec,0.021664425,0.024322154,0.020125323,0.031278698,0.025407433,0.014044527,0.046835149,0.00790455
15-Dec,0.019792302,0.023838263,0.019608318,0.031711188,0.024918506,0.013954307,0.045187351,0.008612741
16-Dec,0.019355558,0.02224923,0.019522299,0.030847493,0.025081273,0.012359333,0.043253001,0.009352219
17-Dec,0.018811708,0.02224923,0.018578958,0.030417584,0.02362401,0.012708955,0.042303357,0.009605677
18-Dec,0.019246602,0.020239633,0.019007093,0.029419558,0.022184334,0.011497652,0.040746492,0.011199747
19-Dec,0.019792302,0.018738114,0.017811136,0.030417584,0.022662231,0.010239306,0.03892079,0.011617945
20-Dec,0.019901716,0.017565372,0.017556018,0.030131702,0.022502708,0.009910896,0.034277439,0.01133827
21-Dec,0.019573747,0.016418518,0.016877767,0.029135733,0.022184334,0.008865132,0.031273369,0.012919907
22-Dec,0.019901716,0.015436707,0.01670868,0.027585415,0.02362401,0.009183336,0.029440752,0.011062099
23-Dec,0.019682979,0.013935784,0.015446809,0.025363709,0.02426955,0.008628602,0.028674049,0.007789555
24-Dec,0.019355558,0.014884924,0.0151958,0.027026234,0.023463166,0.008707242,0.027174143,0.00700883
25-Dec,0.019792302,0.015022233,0.014445611,0.024541083,0.023142132,0.009343638,0.028420966,0.006900757
26-Dec,0.019682979,0.015854977,0.013452215,0.024268181,0.022343409,0.008944381,0.02766916,0.006477096
27-Dec,0.018703219,0.017420588,0.014778497,0.023318247,0.020137247,0.009183336,0.026440877,0.006270439
28-Dec,0.016873697,0.015854977,0.014279492,0.022779128,0.020606153,0.008786085,0.025243376,0.005867457
29-Dec,0.016234886,0.016135916,0.014695195,0.023183212,0.018283454,0.008865132,0.025718692,0.005383066
30-Dec,0.01528375,0.01557571,0.014362525,0.022644775,0.01737011,0.008393917,0.02766916,0.004307882
31-Dec,0.01299672,0.014748042,0.01369981,0.022242747,0.017825624,0.007248934,0.029440752,0.006067227
