depth_m,distance_km,salinity_pss,source_file
1.0,39,1.834,mb_hws_da_20160401.txt
1.5,39,2.193,mb_hws_da_20160401.txt
2.0,39,2.939,mb_hws_da_20160401.txt
2.5,39,3.387,mb_hws_da_20160401.txt
3.0,39,4.574,mb_hws_da_20160401.txt
3.5,39,5.244,mb_hws_da_20160401.txt
4.0,39,5.765,mb_hws_da_20160401.txt
4.5,39,7.271,mb_hws_da_20160401.txt
5.0,39,7.617,mb_hws_da_20160401.txt
5.5,39,7.744,mb_hws_da_20160401.txt
6.0,39,7.744,mb_hws_da_20160401.txt
6.5,39,,mb_hws_da_20160401.txt
7.0,39,,mb_hws_da_20160401.txt
0.0,42,0.917,mb_hws_da_20160401.txt
0.5,42,0.932,mb_hws_da_20160401.txt
1.0,42,1.203,mb_hws_da_20160401.txt
1.5,42,1.3,mb_hws_da_20160401.txt
2.0,42,1.711,mb_hws_da_20160401.txt
2.5,42,2.827,mb_hws_da_20160401.txt
3.0,42,3.381,mb_hws_da_20160401.txt
3.5,42,3.65,mb_hws_da_20160401.txt
4.0,42,3.742,mb_hws_da_20160401.txt
4.5,42,3.894,mb_hws_da_20160401.txt
5.0,42,4.018,mb_hws_da_20160401.txt
5.5,42,4.133,mb_hws_da_20160401.txt
6.0,42,4.133,mb_hws_da_20160401.txt
6.5,42,,mb_hws_da_20160401.txt
7.0,42,,mb_hws_da_20160401.txt
0.0,45,0.341,mb_hws_da_20160401.txt
0.5,45,0.474,mb_hws_da_20160401.txt
1.0,45,0.58,mb_hws_da_20160401.txt
1.5,45,0.729,mb_hws_da_20160401.txt
2.0,45,0.873,mb_hws_da_20160401.txt
2.5,45,1.418,mb_hws_da_20160401.txt
3.0,45,1.635,mb_hws_da_20160401.txt
3.5,45,1.797,mb_hws_da_20160401.txt
4.0,45,1.976,mb_hws_da_20160401.txt
4.5,45,2.266,mb_hws_da_20160401.txt
5.0,45,2.308,mb_hws_da_20160401.txt
5.5,45,2.308,mb_hws_da_20160401.txt
6.0,45,,mb_hws_da_20160401.txt
6.5,45,,mb_hws_da_20160401.txt
7.0,45,,mb_hws_da_20160401.txt
0.0,48,0.195,mb_hws_da_20160401.txt
0.5,48,0.19,mb_hws_da_20160401.txt
1.0,48,0.217,mb_hws_da_20160401.txt
1.5,48,0.276,mb_hws_da_20160401.txt
2.0,48,0.278,mb_hws_da_20160401.txt
2.5,48,0.263,mb_hws_da_20160401.txt
3.0,48,0.3,mb_hws_da_20160401.txt
3.5,48,0.332,mb_hws_da_20160401.txt
4.0,48,0.364,mb_hws_da_20160401.txt
4.5,48,0.398,mb_hws_da_20160401.txt
5.0,48,0.414,mb_hws_da_20160401.txt
5.5,48,0.434,mb_hws_da_20160401.txt
6.0,48,0.44,mb_hws_da_20160401.txt
6.5,48,0.44,mb_hws_da_20160401.txt
7.0,48,,mb_hws_da_20160401.txt
0.0,51,0.0,mb_hws_da_20160401.txt
0.5,51,0.0,mb_hws_da_20160401.txt
1.0,51,0.0,mb_hws_da_20160401.txt
1.5,51,0.0,mb_hws_da_20160401.txt
2.0,51,0.0,mb_hws_da_20160401.txt
2.5,51,0.0,mb_hws_da_20160401.txt
3.0,51,0.0,mb_hws_da_20160401.txt
3.5,51,0.0,mb_hws_da_20160401.txt
4.0,51,0.0,mb_hws_da_20160401.txt
4.5,51,0.0,mb_hws_da_20160401.txt
5.0,51,0.0,mb_hws_da_20160401.txt
5.5,51,0.0,mb_hws_da_20160401.txt
6.0,51,0.0,mb_hws_da_20160401.txt
6.5,51,,mb_hws_da_20160401.txt
7.0,51,,mb_hws_da_20160401.txt
