depth_m,distance_km,salinity_pss,source_file
2.0,24,7.158,mb_hws_da_2016033131.txt
2.5,24,7.381,mb_hws_da_2016033131.txt
3.0,24,8.214,mb_hws_da_2016033131.txt
3.5,24,9.871,mb_hws_da_2016033131.txt
4.0,24,11.521,mb_hws_da_2016033131.txt
4.5,24,11.761,mb_hws_da_2016033131.txt
5.0,24,12.301,mb_hws_da_2016033131.txt
5.5,24,12.757,mb_hws_da_2016033131.txt
6.0,24,12.878,mb_hws_da_2016033131.txt
6.5,24,12.878,mb_hws_da_2016033131.txt
7.0,24,,mb_hws_da_2016033131.txt
0.0,27,3.413,mb_hws_da_2016033131.txt
0.5,27,3.43,mb_hws_da_2016033131.txt
1.0,27,3.462,mb_hws_da_2016033131.txt
1.5,27,3.474,mb_hws_da_2016033131.txt
2.0,27,4.141,mb_hws_da_2016033131.txt
2.5,27,5.041,mb_hws_da_2016033131.txt
3.0,27,5.512,mb_hws_da_2016033131.txt
3.5,27,7.255,mb_hws_da_2016033131.txt
4.0,27,9.137,mb_hws_da_2016033131.txt
4.5,27,10.659,mb_hws_da_2016033131.txt
5.0,27,11.557,mb_hws_da_2016033131.txt
5.5,27,11.557,mb_hws_da_2016033131.txt
6.0,27,,mb_hws_da_2016033131.txt
6.5,27,,mb_hws_da_2016033131.txt
7.0,27,,mb_hws_da_2016033131.txt
0.0,30,2.039,mb_hws_da_2016033131.txt
0.5,30,2.105,mb_hws_da_2016033131.txt
1.0,30,2.236,mb_hws_da_2016033131.txt
1.5,30,3.077,mb_hws_da_2016033131.txt
2.0,30,3.456,mb_hws_da_2016033131.txt
2.5,30,4.103,mb_hws_da_2016033131.txt
3.0,30,5.428,mb_hws_da_2016033131.txt
3.5,30,6.038,mb_hws_da_2016033131.txt
4.0,30,7.307,mb_hws_da_2016033131.txt
4.5,30,8.887,mb_hws_da_2016033131.txt
5.0,30,9.699,mb_hws_da_2016033131.txt
5.5,30,9.763,mb_hws_da_2016033131.txt
6.0,30,9.945,mb_hws_da_2016033131.txt
6.5,30,9.945,mb_hws_da_2016033131.txt
7.0,30,,mb_hws_da_2016033131.txt
0.0,33,2.008,mb_hws_da_2016033131.txt
0.5,33,2.033,mb_hws_da_2016033131.txt
1.0,33,2.164,mb_hws_da_2016033131.txt
1.5,33,2.737,mb_hws_da_2016033131.txt
2.0,33,3.055,mb_hws_da_2016033131.txt
2.5,33,3.385,mb_hws_da_2016033131.txt
3.0,33,3.794,mb_hws_da_2016033131.txt
3.5,33,4.468,mb_hws_da_2016033131.txt
4.0,33,4.534,mb_hws_da_2016033131.txt
4.5,33,4.594,mb_hws_da_2016033131.txt
5.0,33,5.79,mb_hws_da_2016033131.txt
5.5,33,5.79,mb_hws_da_2016033131.txt
6.0,33,,mb_hws_da_2016033131.txt
6.5,33,,mb_hws_da_2016033131.txt
7.0,33,,mb_hws_da_2016033131.txt
0.0,36,1.09,mb_hws_da_2016033131.txt
0.5,36,1.41,mb_hws_da_2016033131.txt
1.0,36,1.513,mb_hws_da_2016033131.txt
1.5,36,1.586,mb_hws_da_2016033131.txt
2.0,36,1.647,mb_hws_da_2016033131.txt
2.5,36,1.744,mb_hws_da_2016033131.txt
3.0,36,1.749,mb_hws_da_2016033131.txt
3.5,36,2.943,mb_hws_da_2016033131.txt
4.0,36,3.282,mb_hws_da_2016033131.txt
4.5,36,3.668,mb_hws_da_2016033131.txt
5.0,36,4.132,mb_hws_da_2016033131.txt
5.5,36,4.176,mb_hws_da_2016033131.txt
6.0,36,4.225,mb_hws_da_2016033131.txt
6.5,36,4.225,mb_hws_da_2016033131.txt
7.0,36,,mb_hws_da_2016033131.txt
0.0,39,0.287,mb_hws_da_2016033131.txt
0.5,39,0.283,mb_hws_da_2016033131.txt
1.0,39,0.586,mb_hws_da_2016033131.txt
1.5,39,0.996,mb_hws_da_2016033131.txt
2.0,39,1.494,mb_hws_da_2016033131.txt
2.5,39,1.661,mb_hws_da_2016033131.txt
3.0,39,1.701,mb_hws_da_2016033131.txt
3.5,39,1.773,mb_hws_da_2016033131.txt
4.0,39,2.086,mb_hws_da_2016033131.txt
4.5,39,2.21,mb_hws_da_2016033131.txt
5.0,39,2.225,mb_hws_da_2016033131.txt
5.5,39,2.225,mb_hws_da_2016033131.txt
6.0,39,2.247,mb_hws_da_2016033131.txt
6.5,39,2.257,mb_hws_da_2016033131.txt
7.0,39,2.257,mb_hws_da_2016033131.txt
0.0,42,0.43,mb_hws_da_2016033131.txt
0.5,42,0.468,mb_hws_da_2016033131.txt
1.0,42,0.47,mb_hws_da_2016033131.txt
1.5,42,0.474,mb_hws_da_2016033131.txt
2.0,42,0.485,mb_hws_da_2016033131.txt
2.5,42,0.498,mb_hws_da_2016033131.txt
3.0,42,0.627,mb_hws_da_2016033131.txt
3.5,42,0.673,mb_hws_da_2016033131.txt
4.0,42,0.671,mb_hws_da_2016033131.txt
4.5,42,0.655,mb_hws_da_2016033131.txt
5.0,42,0.654,mb_hws_da_2016033131.txt
5.5,42,0.644,mb_hws_da_2016033131.txt
6.0,42,0.644,mb_hws_da_2016033131.txt
6.5,42,,mb_hws_da_2016033131.txt
7.0,42,,mb_hws_da_2016033131.txt
0.0,45,0.16,mb_hws_da_2016033131.txt
0.5,45,0.205,mb_hws_da_2016033131.txt
1.0,45,0.212,mb_hws_da_2016033131.txt
1.5,45,0.23,mb_hws_da_2016033131.txt
2.0,45,0.233,mb_hws_da_2016033131.txt
2.5,45,0.231,mb_hws_da_2016033131.txt
3.0,45,0.231,mb_hws_da_2016033131.txt
3.5,45,0.233,mb_hws_da_2016033131.txt
4.0,45,0.263,mb_hws_da_2016033131.txt
4.5,45,0.277,mb_hws_da_2016033131.txt
5.0,45,0.277,mb_hws_da_2016033131.txt
5.5,45,0.275,mb_hws_da_2016033131.txt
6.0,45,0.275,mb_hws_da_2016033131.txt
6.5,45,,mb_hws_da_2016033131.txt
7.0,45,,mb_hws_da_2016033131.txt
0.0,48,0.0,mb_hws_da_2016033131.txt
0.5,48,0.0,mb_hws_da_2016033131.txt
1.0,48,0.0,mb_hws_da_2016033131.txt
1.5,48,0.0,mb_hws_da_2016033131.txt
2.0,48,0.0,mb_hws_da_2016033131.txt
2.5,48,0.0,mb_hws_da_2016033131.txt
3.0,48,0.0,mb_hws_da_2016033131.txt
3.5,48,0.0,mb_hws_da_2016033131.txt
4.0,48,0.0,mb_hws_da_2016033131.txt
4.5,48,0.0,mb_hws_da_2016033131.txt
5.0,48,0.0,mb_hws_da_2016033131.txt
5.5,48,0.0,mb_hws_da_2016033131.txt
6.0,48,,mb_hws_da_2016033131.txt
6.5,48,,mb_hws_da_2016033131.txt
7.0,48,,mb_hws_da_2016033131.txt
0.0,51,0.0,mb_hws_da_2016033131.txt
0.5,51,0.0,mb_hws_da_2016033131.txt
1.0,51,0.0,mb_hws_da_2016033131.txt
1.5,51,0.0,mb_hws_da_2016033131.txt
2.0,51,0.0,mb_hws_da_2016033131.txt
2.5,51,0.0,mb_hws_da_2016033131.txt
3.0,51,0.0,mb_hws_da_2016033131.txt
3.5,51,0.0,mb_hws_da_2016033131.txt
4.0,51,0.0,mb_hws_da_2016033131.txt
4.5,51,0.0,mb_hws_da_2016033131.txt
5.0,51,0.0,mb_hws_da_2016033131.txt
5.5,51,0.0,mb_hws_da_2016033131.txt
6.0,51,,mb_hws_da_2016033131.txt
6.5,51,,mb_hws_da_2016033131.txt
7.0,51,,mb_hws_da_2016033131.txt
