depth_m,distance_km,salinity_pss,source_file
1.5,33,3.869,mb_hws_td_2016033131.txt
2.0,33,4.365,mb_hws_td_2016033131.txt
2.5,33,4.311,mb_hws_td_2016033131.txt
3.0,33,4.442,mb_hws_td_2016033131.txt
3.5,33,4.431,mb_hws_td_2016033131.txt
4.0,33,4.431,mb_hws_td_2016033131.txt
4.5,33,,mb_hws_td_2016033131.txt
5.0,33,,mb_hws_td_2016033131.txt
5.5,33,,mb_hws_td_2016033131.txt
6.0,33,,mb_hws_td_2016033131.txt
6.5,33,,mb_hws_td_2016033131.txt
7.0,33,,mb_hws_td_2016033131.txt
0.0,36,1.117,mb_hws_td_2016033131.txt
0.5,36,1.119,mb_hws_td_2016033131.txt
1.0,36,1.153,mb_hws_td_2016033131.txt
1.5,36,1.158,mb_hws_td_2016033131.txt
2.0,36,1.054,mb_hws_td_2016033131.txt
2.5,36,1.059,mb_hws_td_2016033131.txt
3.0,36,1.278,mb_hws_td_2016033131.txt
3.5,36,1.374,mb_hws_td_2016033131.txt
4.0,36,1.487,mb_hws_td_2016033131.txt
4.5,36,1.492,mb_hws_td_2016033131.txt
5.0,36,1.434,mb_hws_td_2016033131.txt
5.5,36,1.434,mb_hws_td_2016033131.txt
6.0,36,,mb_hws_td_2016033131.txt
6.5,36,,mb_hws_td_2016033131.txt
7.0,36,,mb_hws_td_2016033131.txt
0.0,39,0.566,mb_hws_td_2016033131.txt
0.5,39,0.6,mb_hws_td_2016033131.txt
1.0,39,0.679,mb_hws_td_2016033131.txt
1.5,39,0.708,mb_hws_td_2016033131.txt
2.0,39,0.709,mb_hws_td_2016033131.txt
2.5,39,0.726,mb_hws_td_2016033131.txt
3.0,39,0.76,mb_hws_td_2016033131.txt
3.5,39,0.77,mb_hws_td_2016033131.txt
4.0,39,0.776,mb_hws_td_2016033131.txt
4.5,39,0.778,mb_hws_td_2016033131.txt
5.0,39,0.78,mb_hws_td_2016033131.txt
5.5,39,0.78,mb_hws_td_2016033131.txt
6.0,39,,mb_hws_td_2016033131.txt
6.5,39,,mb_hws_td_2016033131.txt
7.0,39,,mb_hws_td_2016033131.txt
0.0,42,0.389,mb_hws_td_2016033131.txt
0.5,42,0.43,mb_hws_td_2016033131.txt
1.0,42,0.447,mb_hws_td_2016033131.txt
1.5,42,0.434,mb_hws_td_2016033131.txt
2.0,42,0.437,mb_hws_td_2016033131.txt
2.5,42,0.422,mb_hws_td_2016033131.txt
3.0,42,0.436,mb_hws_td_2016033131.txt
3.5,42,0.427,mb_hws_td_2016033131.txt
4.0,42,0.425,mb_hws_td_2016033131.txt
4.5,42,0.422,mb_hws_td_2016033131.txt
5.0,42,0.422,mb_hws_td_2016033131.txt
5.5,42,,mb_hws_td_2016033131.txt
6.0,42,,mb_hws_td_2016033131.txt
6.5,42,,mb_hws_td_2016033131.txt
7.0,42,,mb_hws_td_2016033131.txt
0.0,45,0.221,mb_hws_td_2016033131.txt
0.5,45,0.225,mb_hws_td_2016033131.txt
1.0,45,0.276,mb_hws_td_2016033131.txt
1.5,45,0.298,mb_hws_td_2016033131.txt
2.0,45,0.307,mb_hws_td_2016033131.txt
2.5,45,0.31,mb_hws_td_2016033131.txt
3.0,45,0.31,mb_hws_td_2016033131.txt
3.5,45,0.311,mb_hws_td_2016033131.txt
4.0,45,0.31,mb_hws_td_2016033131.txt
4.5,45,0.309,mb_hws_td_2016033131.txt
5.0,45,0.301,mb_hws_td_2016033131.txt
5.5,45,0.301,mb_hws_td_2016033131.txt
6.0,45,,mb_hws_td_2016033131.txt
6.5,45,,mb_hws_td_2016033131.txt
7.0,45,,mb_hws_td_2016033131.txt
0.0,48,0.152,mb_hws_td_2016033131.txt
0.5,48,0.152,mb_hws_td_2016033131.txt
1.0,48,0.151,mb_hws_td_2016033131.txt
1.5,48,0.152,mb_hws_td_2016033131.txt
2.0,48,0.152,mb_hws_td_2016033131.txt
2.5,48,0.154,mb_hws_td_2016033131.txt
3.0,48,0.155,mb_hws_td_2016033131.txt
3.5,48,0.159,mb_hws_td_2016033131.txt
4.0,48,0.178,mb_hws_td_2016033131.txt
4.5,48,0.178,mb_hws_td_2016033131.txt
5.0,48,,mb_hws_td_2016033131.txt
5.5,48,,mb_hws_td_2016033131.txt
6.0,48,,mb_hws_td_2016033131.txt
6.5,48,,mb_hws_td_2016033131.txt
7.0,48,,mb_hws_td_2016033131.txt
0.0,51,0.116,mb_hws_td_2016033131.txt
0.5,51,0.116,mb_hws_td_2016033131.txt
1.0,51,0.116,mb_hws_td_2016033131.txt
1.5,51,0.116,mb_hws_td_2016033131.txt
2.0,51,0.12,mb_hws_td_2016033131.txt
2.5,51,0.122,mb_hws_td_2016033131.txt
3.0,51,0.123,mb_hws_td_2016033131.txt
3.5,51,0.124,mb_hws_td_2016033131.txt
4.0,51,0.124,mb_hws_td_2016033131.txt
4.5,51,0.124,mb_hws_td_2016033131.txt
5.0,51,0.124,mb_hws_td_2016033131.txt
5.5,51,0.124,mb_hws_td_2016033131.txt
6.0,51,,mb_hws_td_2016033131.txt
6.5,51,,mb_hws_td_2016033131.txt
7.0,51,,mb_hws_td_2016033131.txt
